SITE_ID	VISIT_NO	MONTH	DAY	YEAR	SITE_TYPE	LAKE_SAMP	TNT	LON_DD	LAT_DD	FLD_LON_DD	FLD_LAT_DD	FLD_SRC	ST	EPA_REG	NESLAKE	NESLAKE_ID	STRATUM	PANEL	MDCATY	WGT	WGT_NLA	ADJWGT_CAT	URBAN	WSA_ECO3	WSA_ECO9	ECO_LEV_3	NUT_REG	ECO_NUTA	LAKE_ORIGIN	ECO3_X_ORIGIN	REF_CLUSTER	RT_NLA	REF_NUTR	AREA_HA	LAKEAREA	LAKEPERIM	SLD	DEPTH_X	DEPTHMAX	ELEV_PT	HUC_2	HUC_8	REACHCODE	COM_ID	STATUS_VER	STATUS_FLD	STATUS_DSK	PERM_WATER	NON_SALINE	SRFC_AREA	METER_DEEP	OPEN_WATER	AQUACULTUR	DISPOSAL	SEWAGE	EVAPORATE	PHYS_ACCES	FLAG_INFO	COMMENT_INFO	SAMPLED_PROFILE	SAMPLED_SECCHI	SAMPLED_ASSESS	SAMPLED_PHAB	INDXSAMP_PHAB	SAMPLED_CHEM	INDXSAMP_CHEM	SAMPLED_CHLA	INDXSAMP_CHLA	SAMPLED_ZOOP	INDXSAMP_ZOOP	SAMPLED_PHYT	INDXSAMP_PHYT	SAMPLED_CORE	INDXSAMP_CORE	SAMPLED_INF	INDXSAMP_INF	SAMPLED_ENTE	INDXSAMP_ENTE	SAMPLED_MICR	INDXSAMP_MICR	SAMPLED_SDHG	INDXSAMP_SDHG	VISIT_ID	FID_1
NLA06608-0024	2	8	14	2007	PROB_Lake	Target_Sampled	Target	-95.48843409	32.1220497	-95.438783	32.071433	Index_site	TX	Region_6	NESLake	4824	NLALake	Panel_1	0.12642225	7.833853361	2.186087249	TX	TRUE	PLNLOW	CPL	35	IX	IX	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	N	9530.145112	95.30145112	239.2872937	6.914566362	10.5	10.5	105.13	12	12020001	12020001001622	4451216	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	NOT DONE	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7505	40
NLA06608-0025	1	6	18	2007	PROB_Lake	Target_Sampled	Target	-81.34573084	35.20132137	-81.348715	35.201583	Index_site	NC	Region_4			NLALake	Panel_1	0.015834171	62.54658929	47.41940135	NC	TRUE	EHIGH	SAP	45	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	REF	Y	11.48123514	0.114812351	1.982772888	1.65072122	8	8	245.48	03	03050105	03050105002168	12033697	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7506	43
NLA06608-0025	2	7	18	2007	PROB_Lake	Target_Sampled	Target	-81.34573084	35.20132137	-81.34692	35.20118	Index_site	NC	Region_4			NLALake	Panel_1	0.015834171	62.54658929	47.41940135	NC	TRUE	EHIGH	SAP	45	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	REF	Y	11.48123514	0.114812351	1.982772888	1.65072122	6.2	6.2	245.48	03	03050105	03050105002168	12033697	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7507	42
NLA06608-0029	1	7	2	2007	PROB_Lake	Target_Sampled	Target	-75.21503793	38.75601051	-75.21301	38.75662	Index_site	DE	Region_3			NLALake	Panel_1	0.215007489	4.606227315	4.357499828	DE	TRUE	PLNLOW	CPL	63	XIV	CPL	MAN-MADE	PLNLOW MAN-MADE	D	SO-SO	N	73.10037419	0.731003742	11.55985109	3.814059886	1.7	1.7	1.87	02	02040207	02040207001290	8076348	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7508	47
NLA06608-0029	2	9	11	2007	PROB_Lake	Target_Sampled	Target	-75.21503793	38.75601051	-75.2147	38.75643	Index_site	DE	Region_3			NLALake	Panel_1	0.215007489	4.606227315	4.357499828	DE	TRUE	PLNLOW	CPL	63	XIV	CPL	MAN-MADE	PLNLOW MAN-MADE	D	SO-SO	N	73.10037419	0.731003742	11.55985109	3.814059886	0.8	0.8	1.87	02	02040207	02040207001290	8076348	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7509	48
NLA06608-0031	1	6	13	2007	PROB_Lake	Target_Sampled	Target	-81.51745185	39.77645357	-81.518455	39.776322	Index_site	OH	Region_5			NLALake	Panel_1	0.029431985	33.64956123	28.82219287	OH	TRUE	EHIGH	SAP	70	XI	XI	MAN-MADE	EHIGH MAN-MADE	B	SO-SO	N	24.24953577	0.242495358	5.281606466	3.025585236	4.9	4.9	241.93	05	05030201	05030201002117	15429940	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7510	50
NLA06608-0031	2	9	5	2007	PROB_Lake	Target_Sampled	Target	-81.51745185	39.77645357	-81.51892	39.77637	Index_site	OH	Region_5			NLALake	Panel_1	0.029431985	33.64956123	28.82219287	OH	TRUE	EHIGH	SAP	70	XI	XI	MAN-MADE	EHIGH MAN-MADE	B	SO-SO	N	24.24953577	0.242495358	5.281606466	3.025585236	4.8	4.8	241.93	05	05030201	05030201002117	15429940	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7511	51
NLA06608-0033	1	7	17	2007	PROB_Lake	Target_Sampled	Target	-121.2990598	47.31108363	-121.300952	47.310642	Index_site	WA	Region_10			NLALake	Panel_1	0.009077286	109.104571	32.54937288	WA	FALSE	WMTNS	WMT	77	II	II	NATURAL	WMTNS NATURAL	F	TRASH	N	15.16448355	0.151644835	1.777959372	1.287962115	1.4	1.4	732.43	17	17030001	17030001002761	24136857	Target_Sampled	Sampleable	Do_Field	Yes	Yes		Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7512	53
NLA06608-0033	2	8	28	2007	PROB_Lake	Target_Sampled	Target	-121.2990598	47.31108363	-121.300954	47.310646	Index_site	WA	Region_10			NLALake	Panel_1	0.009077286	109.104571	32.54937288	WA	FALSE	WMTNS	WMT	77	II	II	NATURAL	WMTNS NATURAL	F	TRASH	N	15.16448355	0.151644835	1.777959372	1.287962115	1.8	1.8	732.43	17	17030001	17030001002761	24136857	Target_Sampled	Sampleable	Do_Field	Yes	Yes		Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7513	54
NLA06608-0036	1	7	12	2007	PROB_Lake	Target_Sampled	Target	-88.32737922	37.47735404	-88.328333	37.477222	Index_site	IL	Region_5			NLALake	Panel_1	0.00785768	126.0388979	75.72375178	IL	FALSE	PLNLOW	TPL	72	IX	IX	MAN-MADE	PLNLOW MAN-MADE	C	REF	Y	12.02760537	0.120276054	1.782974479	1.450275832	5	5	113.39	05	05140203	05140203001535	11867374	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	7514	58
NLA06608-0036	2	7	16	2007	PROB_Lake	Target_Sampled	Target	-88.32737922	37.47735404	-88.328333	37.477222	Index_site	IL	Region_5			NLALake	Panel_1	0.00785768	126.0388979	75.72375178	IL	FALSE	PLNLOW	TPL	72	IX	IX	MAN-MADE	PLNLOW MAN-MADE	C	REF	Y	12.02760537	0.120276054	1.782974479	1.450275832	5	5	113.39	05	05140203	05140203001535	11867374	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	NO	NO	NO CORE SAMPLE	NO	YES	NO	YES	NO	NO	NO	7515	57
NLA06608-0037	1	7	13	2007	PROB_Lake	Target_Sampled	Target	-73.36398551	41.69699293	-73.34949	41.69141	Index_site	CT	Region_1			NLALake	Panel_1	0.051773852	19.12883297	21.55717344	CT	TRUE	EHIGH	NAP	58	VIII	VIII	NATURAL	EHIGH NATURAL	B	TRASH	N	236.955581	2.36955581	14.01149575	2.567710733	12.5	13	211.27	01	01100005	01100005003057	7711450	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7516	59
NLA06608-0037	2	9	5	2007	PROB_Lake	Target_Sampled	Target	-73.36398551	41.69699293	-73.34949	41.69141	Index_site	CT	Region_1			NLALake	Panel_1	0.051773852	19.12883297	21.55717344	CT	TRUE	EHIGH	NAP	58	VIII	VIII	NATURAL	EHIGH NATURAL	B	TRASH	N	236.955581	2.36955581	14.01149575	2.567710733	12.3	12.3	211.27	01	01100005	01100005003057	7711450	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7517	60
NLA06608-0038	1	7	12	2007	PROB_Lake	Target_Sampled	Target	-71.86971736	44.79759122	-71.872778	44.8075	Index_site	VT	Region_1			NLALake	Panel_1	0.084045446	11.78378385	35.04559536	VT	FALSE	EHIGH	NAP	58	VIII	VIII	NATURAL	EHIGH NATURAL	B	TRASH	N	220.6478779	2.206478779	7.974503403	1.514428724	11.3	11.3	358.73	01	01110000	01110000000383	4599159	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7518	61
NLA06608-0038	2	8	27	2007	PROB_Lake	Target_Sampled	Target	-71.86971736	44.79759122	-71.872839	44.807554	Index_site	VT	Region_1			NLALake	Panel_1	0.084045446	11.78378385	35.04559536	VT	FALSE	EHIGH	NAP	58	VIII	VIII	NATURAL	EHIGH NATURAL	B	TRASH	N	220.6478779	2.206478779	7.974503403	1.514428724	13.6	13.6	358.73	01	01110000	01110000000383	4599159	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7519	62
NLA06608-0041	1	6	12	2007	PROB_Lake	Target_Sampled	Target	-80.85405519	38.22694093	-80.87173	38.21106	Index_site	WV	Region_3	NESLake	5403	NLALake	Panel_1	0.12642225	7.833853361	23.89950044	WV	TRUE	EHIGH	SAP	69	XI	XI	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	N	1071.509332	10.71509332	100.9848431	8.702685399	43	43	501.84	05	05050005	05050005001472	4547794	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES, PARTIAL PROFILE	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7520	66
NLA06608-0041	2	7	11	2007	PROB_Lake	Target_Sampled	Target	-80.85405519	38.22694093	-80.87212	38.21076	Index_site	WV	Region_3	NESLake	5403	NLALake	Panel_1	0.12642225	7.833853361	23.89950044	WV	TRUE	EHIGH	SAP	69	XI	XI	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	N	1071.509332	10.71509332	100.9848431	8.702685399	32.9	33	501.84	05	05050005	05050005001472	4547794	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7521	65
NLA06608-0042	1	6	22	2007	PROB_Lake	Target_Sampled	Target	-107.0403753	44.45823517	-107.03543	44.46416	Index_site	WY	Region_8			NLALake	Panel_1	0.039961583	24.7831363	9.832508096	WY	FALSE	WMTNS	WMT	17	II	II	MAN-MADE	WMTNS MAN-MADE	F	SO-SO	N	77.7184868	0.777184868	4.314419055	1.380559807	13.6	13.6	2626	10	10090206	10090206000948	5378824	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7522	68
NLA06608-0042	2	7	6	2007	PROB_Lake	Target_Sampled	Target	-107.0403753	44.45823517	-107.03571	44.46445	Index_site	WY	Region_8			NLALake	Panel_1	0.039961583	24.7831363	9.832508096	WY	FALSE	WMTNS	WMT	17	II	II	MAN-MADE	WMTNS MAN-MADE	F	SO-SO	N	77.7184868	0.777184868	4.314419055	1.380559807	13.9	13.9	2626	10	10090206	10090206000948	5378824	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7523	67
NLA06608-0043	1	7	31	2007	PROB_Lake	Target_Sampled	Target	-85.44424168	41.553395	-85.446389	41.551667	Index_site	IN	Region_5			NLALake	Panel_1	0.028613421	34.61219685	10.83110054	IN	TRUE	PLNLOW	UMW	56	VII	VII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	24.24719175	0.242471918	2.957443479	1.694262888	16.5	16.5	273.03	04	04050001	04050001005345	12259598	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7524	69
NLA06608-0043	2	8	15	2007	PROB_Lake	Target_Sampled	Target	-85.44424168	41.553395	-85.446667	41.552222	Index_site	IN	Region_5			NLALake	Panel_1	0.028613421	34.61219685	10.83110054	IN	TRUE	PLNLOW	UMW	56	VII	VII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	24.24719175	0.242471918	2.957443479	1.694262888	16.2	16.2	273.03	04	04050001	04050001005345	12259598	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7525	70
NLA06608-0044	1	7	18	2007	PROB_Lake	Target_Sampled	Target	-101.7024805	42.4048448	-101.69344	42.40577	Index_site	NE	Region_7			NLALake	Panel_1	0.06081946	16.2838239	4.160811284	NE	FALSE	PLNLOW	SPL	44	IV	IVnat	NATURAL	PLNLOW NATURAL	E	TRASH	N	219.8023543	2.198023543	12.39574206	2.358584436	1.6	1.6	1097.9	10	10150004	10150004001522	16041236	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7526	72
NLA06608-0044	2	7	30	2007	PROB_Lake	Target_Sampled	Target	-101.7024805	42.4048448	-101.69385	42.40538	Index_site	NE	Region_7			NLALake	Panel_1	0.06081946	16.2838239	4.160811284	NE	FALSE	PLNLOW	SPL	44	IV	IVnat	NATURAL	PLNLOW NATURAL	E	TRASH	N	219.8023543	2.198023543	12.39574206	2.358584436	1.6	1.6	1097.9	10	10150004	10150004001522	16041236	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7527	71
NLA06608-0045	1	6	26	2007	PROB_Lake	Target_Sampled	Target	-77.88986113	37.29320486	-77.88768	37.29456	Index_site	VA	Region_3			NLALake	Panel_1	0.027186658	36.42865445	18.68349386	VA	FALSE	EHIGH	SAP	45	IX	IX	MAN-MADE	EHIGH MAN-MADE	B	SO-SO	N	28.83819816	0.288381982	4.086368816	2.146587364	2.1	2.1	65.73	02	02080207	02080207002542	8606221	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7528	73
NLA06608-0045	2	8	2	2007	PROB_Lake	Target_Sampled	Target	-77.88986113	37.29320486	-77.88563	37.29448	Index_site	VA	Region_3			NLALake	Panel_1	0.027186658	36.42865445	18.68349386	VA	FALSE	EHIGH	SAP	45	IX	IX	MAN-MADE	EHIGH MAN-MADE	B	SO-SO	N	28.83819816	0.288381982	4.086368816	2.146587364	2.5	2.5	65.73	02	02080207	02080207002542	8606221	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	NO	NO	NO CORE SAMPLE	NO	YES	NO	YES	NO	YES	NO	7529	74
NLA06608-0048	1	8	2	2007	PROB_Lake	Target_Sampled	Target	-89.17572548	36.7872968	-89.17501	36.78919	Index_site	MO	Region_7			NLALake	Panel_1	0.001312891	754.345388	200.6912525	MO	FALSE	PLNLOW	CPL	73	X	CPL	NATURAL	PLNLOW NATURAL	D	SO-SO	N	5.61794831	0.056179483	1.079810471	1.285149741	3	3	92.55	08	08020201	08010100001079	7468652	Target_Sampled	Sampleable	Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7530	78
NLA06608-0048	2	9	18	2007	PROB_Lake	Target_Sampled	Target	-89.17572548	36.7872968	-89.1751	36.78912	Index_site	MO	Region_7			NLALake	Panel_1	0.001312891	754.345388	200.6912525	MO	FALSE	PLNLOW	CPL	73	X	CPL	NATURAL	PLNLOW NATURAL	D	SO-SO	N	5.61794831	0.056179483	1.079810471	1.285149741	3.1	3.1	92.55	08	08020201	08010100001079	7468652	Target_Sampled	Sampleable	Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7531	77
NLA06608-0049	1	8	15	2007	PROB_Lake	Target_Sampled	Target	-117.1533553	45.06232667	-117.15147	45.06257	Index_site	OR	Region_10			NLALake	Panel_1	0.013494493	73.39092627	16.39814678	OR	FALSE	WMTNS	WMT	11	II	II	MAN-MADE	WMTNS MAN-MADE	F	SO-SO	N	12.89054746	0.128905475	1.95649328	1.537226093	3.7	3.7	2107.88	17	17050201	17050201000974	24197086	Target_Sampled		Sampleable	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7532	79
NLA06608-0050	1	7	2	2007	PROB_Lake	Target_Sampled	Target	-71.80868659	43.44601793	-71.80946	43.44606	Index_site	NH	Region_1			NLALake	Panel_1	0.008876778	111.569018	83.28595282	NH	FALSE	EHIGH	NAP	58	VIII	VIII	NATURAL	EHIGH NATURAL	B	SO-SO	Y	11.97907093	0.119790709	1.372465095	1.118625739		4.9	196.17	01	01070003	01070003001276	6760504	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7533	81
NLA06608-0050	2	8	30	2007	PROB_Lake	Target_Sampled	Target	-71.80868659	43.44601793	-71.80946	43.44606	Index_site	NH	Region_1			NLALake	Panel_1	0.008876778	111.569018	83.28595282	NH	FALSE	EHIGH	NAP	58	VIII	VIII	NATURAL	EHIGH NATURAL	B	SO-SO	Y	11.97907093	0.119790709	1.372465095	1.118625739		5	196.17	01	01070003	01070003001276	6760504	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7534	80
NLA06608-0053	1	8	23	2007	PROB_Lake	Target_Sampled	Target	-73.43960723	43.55819295	-73.46221	43.54476	Index_site	NY	Region_2	NESLake	5001	NLALake	Panel_1	0.12642225	7.833853361	8.418311244	NY	TRUE	EHIGH	NAP	83	VII	VII	NATURAL	EHIGH NATURAL	B	SO-SO	N	470.73915	4.709098	23.455266	3.049064182	5.3	5.3	28.85	02	02010001	02010008000737	15447630	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	NO LAB DATA	YES	YES	YES	YES	YES	YES	YES	7535	85
NLA06608-0053	2	9	27	2007	PROB_Lake	Target_Sampled	Target	-73.43960723	43.55819295	-73.43961	43.55819	Index_site	NY	Region_2	NESLake	5001	NLALake	Panel_1	0.12642225	7.833853361	8.418311244	NY	TRUE	EHIGH	NAP	83	VII	VII	NATURAL	EHIGH NATURAL	B	SO-SO	N	470.73915	4.709098	23.455266	3.049064182	5.9	5.9	28.85	02	02010001	02010008000737	15447630	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7536	84
NLA06608-0057	1	6	16	2007	PROB_Lake	Target_Sampled	Target	-80.51686138	34.96189211	-80.511678	34.96519	Index_site	NC	Region_4			NLALake	Panel_1	0.064924794	15.25416276	11.56487147	NC	TRUE	EHIGH	SAP	45	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	TRASH	N	53.02839363	0.530283936	9.688983502	3.753349865	3.7	3.7	149.57	03	03040105	03040105001100	9203425	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7538	89
NLA06608-0057	2	7	14	2007	PROB_Lake	Target_Sampled	Target	-80.51686138	34.96189211	-80.512868	34.9636	Index_site	NC	Region_4			NLALake	Panel_1	0.064924794	15.25416276	11.56487147	NC	TRUE	EHIGH	SAP	45	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	TRASH	N	53.02839363	0.530283936	9.688983502	3.753349865	2.7	2.7	149.57	03	03040105	03040105001100	9203425	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7539	90
NLA06608-0061	1	6	12	2007	PROB_Lake	Target_Sampled	Target	-113.5793644	34.24558153	-113.575282	34.26278	Index_site	AZ	Region_9			NLALake	Panel_1	0.213135881	4.646675938	1.201463105	AZ	FALSE	WMTNS	XER	81	III	III	MAN-MADE	WMTNS MAN-MADE	G	SO-SO	N	572.3287327	5.723287327	23.93314962	2.822098378		15.3	335	15	15030204	15030204000727	21383092	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	7541	94
NLA06608-0061	2	8	22	2007	PROB_Lake	Target_Sampled	Target	-113.5793644	34.24558153	-113.575282	34.26249	Index_site	AZ	Region_9			NLALake	Panel_1	0.213135881	4.646675938	1.201463105	AZ	FALSE	WMTNS	XER	81	III	III	MAN-MADE	WMTNS MAN-MADE	G	SO-SO	N	572.3287327	5.723287327	23.93314962	2.822098378	14.9	14.9	335	15	15030204	15030204000727	21383092	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Top only)	NO	NOT DONE	NO	YES	NO	YES	NO	YES	NO	7542	95
NLA06608-0062	1	8	9	2007	PROB_Lake	Target_Sampled	Target	-99.74629427	47.32067994	-99.744443	47.321315	Index_site	ND	Region_8			NLALake	Panel_1	0.044741928	22.1352412	19.94722145	ND	FALSE	PLNLOW	NPL	42	V	V	NATURAL	PLNLOW NATURAL	E	SO-SO	N	54.29856165	0.542985616	2.944960258	1.127406005	2.7	2.7	562.29	10	10130103	10130103003832	14679012	Target_Sampled	Sampleable	Do_Field													YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7543	97
NLA06608-0062	2	8	27	2007	PROB_Lake	Target_Sampled	Target	-99.74629427	47.32067994	-99.74669	47.32021	Index_site	ND	Region_8			NLALake	Panel_1	0.044741928	22.1352412	19.94722145	ND	FALSE	PLNLOW	NPL	42	V	V	NATURAL	PLNLOW NATURAL	E	SO-SO	N	54.29856165	0.542985616	2.944960258	1.127406005	2.8	2.8	562.29	10	10130103	10130103003832	14679012	Target_Sampled	Sampleable	Do_Field													YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	7544	96
NLA06608-0064	1	6	18	2007	PROB_Lake	Target_Sampled	Target	-112.1680165	48.8940613	-112.16885	48.89371	Index_site	MT	Region_8			NLALake	Panel_1	0.039366136	25.15800295	5.441933591	MT	FALSE	PLNLOW	NPL	42	V	V	NATURAL	PLNLOW NATURAL	E	TRASH	N	25.20779145	0.252077914	2.061268745	1.158143269	2.5	2.5	1208	10	10050002	10050002001029	12337192	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	7545	99
