"site_id"	"resampled"	"type"	"stratified"	"deltaT"	"epithick"	"thermodepth"	"anoxiaV"	"hypoxiaV"	"schmidth_stability"	"month"	"year"	"lat"	"lon"	"X"	"Y"	"elevation"	"ECO9"	"lake_origin"	"area"	"volume"	"WALA_ratio"	"depth"	"SDI"	"forest"	"agric"	"precip"	"avgtemp"	"mintemp"	"maxtemp"	"chla"	"color"	"TN"	"TP"	"DOC"	"cond"	"turb"	"nutrient_color"
"NLA06608-0069-2012-1"	"NLA06608-0069"	"1"	"5"	0	0	2.4	NA	0	0	0.225197728532736	"5"	"2012"	28.63737421	-81.13770674	4330893.0121744	284522.189959985	"11.26"	"CPL"	"natural"	0.2447050394	195764.03152	14.7961801863745	2.4	1.36800758639069	5.592841	0.372856	66.04508	19.7344444444444	13.2944444444444	26.1596296296296	3.144	67	519	46	13.02	173.1	4.86	"murky"
"NLA06608-0071-2007-1"	"NLA06608-0071"	"1"	"3"	1	1.02490877891774	0	0.5	0	0	1.50039843507023	"9"	"2007"	31.66683993	-91.50916933	3305121.87411808	620354.0373033	"15.17"	"CPL"	"natural"	4.602095294	7670158.82333333	6.27321031740461	5	3.95918066355581	3.5	65.1	131.006426666667	25.1877777777778	19.7207407407407	30.6544444444444	180	13	2369	399	7.9	245.2	12.9	"green"
"NLA06608-0071-2012-1"	"NLA06608-0071"	"1"	"5"	0	0	3.5	NA	0	0	0.0340165785776776	"6"	"2012"	31.66739711	-91.50773471	3305264.20938698	620415.817979386	"15.17"	"CPL"	"natural"	4.602092131	5369107.48616667	5.01189444959953	3.5	3.95918487498556	3.866864	60.273919	136.328573333333	19.52	13.8362962962963	25.2151851851852	100.5333333	19	1453	361	5.87	245	9.11	"green"
"NLA06608-0072-2007-1"	"NLA06608-0072"	"0"	"2"	1	1.41413933346273	1.15597831719138	3.07706134721141	0	36868.3480615385	5.38585694531201	"7"	"2007"	32.23766222	-98.40515204	2619774.40373236	683650.225355829	"429.56"	"SPL"	"man-made"	0.091270764	158202.6576	76.1573118638516	5.2	1.23749045812486	16.3	12.9	114.349106666667	21.0114814814815	14.8696296296296	27.1185185185185	10.128	35	1724	174	9.18	224.1	14.5	"murky"
"NLA06608-0073-2007-1"	"NLA06608-0073"	"0"	"1"	1	11.3484944576355	6.20228565790359	8.50790395028309	0	776825.398950248	267.412405065034	"6"	"2007"	39.52477029	-118.878391	575703.837103851	1492207.93282487	"1216.87"	"XER"	"man-made"	1.522446927	13955763.4975	1.24697635387588	27.5	1.12153671499485	0	0	15.6243866666667	8.35740740740741	0.561481481481482	16.1648148148148	0.494	5	1055	4679	22.25	26620	0.519	"green"
"NLA06608-0076-2007-1"	"NLA06608-0076"	"1"	"1"	1	3.75721921458948	5.63870448398348	6.61560521777761	468384.309031142	1110244.28807382	1.65097933412073	"7"	"2007"	39.41441295	-94.49793062	3008363.50108278	1479955.5690045	"264.36"	"TPL"	"man-made"	30.08068118	85228596.6766667	18.0517971368626	8.5	9.06076578279512	9.8	74.4	97.2278133333333	17.8148148148148	11.717037037037	23.9244444444444	10.88	11	436	24	5.1	254.1	3.88	"blue"
"NLA06608-0076-2012-1"	"NLA06608-0076"	"1"	"1"	1	5.05025593245146	6.65313644489214	8.53097868919565	1421045.56925548	8287537.75989796	8.94216580166785	"7"	"2012"	39.41430868	-94.49779458	3008377.01875724	1479943.99259456	"264.36"	"TPL"	"man-made"	30.08069261	105282424.135	18.0580174821534	10.5	9.06077112325139	9.800299	74.405562	71.0573466666667	18.6285185185185	11.847037037037	25.4122222222222	17.12	4	689	34	4.81	248	3.11	"green"
"NLA06608-0077-2007-1"	"NLA06608-0077"	"1"	"5"	0	0	1.9	NA	0	0	0.0976863324882282	"9"	"2007"	40.92704692	-74.53388264	4979995.45399949	1647915.30897117	"238.18"	"NAP"	"man-made"	0.653283422	413746.167266667	7.24121414946911	1.9	1.78119423980192	43.6	0.3	104.42956	19.6011111111111	13.4933333333333	25.74	67.968	15	1461	116	7.25	308.4	17.4	"green"
"NLA06608-0077-2012-1"	"NLA06608-0077"	"1"	"2"	1	0.367476002572406	0.298577304985069	1.24509881672023	0	0	0.250061950150024	"7"	"2012"	40.92768105	-74.53808878	4979583.20320331	1647985.73069561	"238.18"	"NAP"	"man-made"	0.6532853198	413747.369206667	7.10317496821535	1.9	1.78118987018936	42.68813	0	78.0728266666667	14.7996296296296	8.91333333333333	20.6907407407407	27.9	27	828	158	7.14	294	5.51	"murky"
"NLA06608-0078-2007-1"	"NLA06608-0078"	"0"	"5"	0	0	1	NA	0	0	0.00377272607149458	"8"	"2007"	48.17781123	-100.2942095	2431670.16781509	2453642.48191243	"456.67"	"TPL"	"natural"	0.150711676	50237.2253333333	1.7103205593706	1	1.08653385295488	0	4.3	69.8974133333333	13.17	6.33925925925926	19.997037037037	16.16	64	4541	111	49.89	2086	18.8	"murky"
"NLA06608-0079-2007-1"	"NLA06608-0079"	"1"	"1"	1	10.9770787766644	3.18231280360446	4.74602968581273	0	0	490.225677006884	"7"	"2007"	39.98585506	-107.2317809	1739791.96142128	1543402.14499069	"2934"	"WMT"	"natural"	1.309081557	20639852.5487	40.1489103020034	47.3	1.62435098341755	44.3	0	39.86784	9.54296296296296	1.81592592592593	17.2807407407407	2.352	4	97	4	1.8	84.35	0.278	"blue"
"NLA06608-0079-2012-1"	"NLA06608-0079"	"1"	"1"	1	9.49068575131746	11.0313119163265	11.4856096283864	0	0	605.373048350482	"8"	"2012"	39.9856728	-107.231024	1739867.52504779	1543381.90786841	"2934"	"WMT"	"natural"	1.309079857	20945277.712	40.2754616238785	48	1.62434965912698	44.18422	0	30.80512	16.5140740740741	7.90407407407407	25.1340740740741	1.372	10	116	36	1.84	90.4	0.28	"green"
"NLA06608-0080-2007-1"	"NLA06608-0080"	"0"	"2"	1	-0.231609029379978	1.79349400119663	1.9938756739909	0	0	-0.535966347191702	"9"	"2007"	34.1200351	-91.56105203	3299974.27849198	892419.842978184	"51.5"	"CPL"	"natural"	0.797977042	664980.868333333	5.83660350594397	2.5	2.0143221071517	0.5	70.9	92.5796133333333	23.757037037037	17.7148148148148	29.7833333333333	58.464	10	956	100	5.41	410.6	9.4	"green"
"NLA06608-0081-2007-1"	"NLA06608-0081"	"0"	"3"	1	15.7767501998174	0	2.09585393395986	0	65149.9954427083	32.7855890305065	"7"	"2007"	48.22612028	-122.1241675	250979.002779852	2459014.17049051	"42.78"	"WMT"	"natural"	0.100070393	266854.381333333	12.7114083982862	8	1.43617639622213	77.9	0	74.4744933333333	8.49148148148148	2.86333333333333	14.0959259259259	6.664	38	741	22	9.05	61.72	0.73	"brown"
"NLA06608-0083-2007-1"	"NLA06608-0083"	"1"	"5"	0	0	1.4	NA	0	0	0.00112659273453465	"6"	"2007"	45.95096444	-99.13645049	2546971.47371392	2206079.27373983	"590.81"	"NPL"	"natural"	0.483331063	225554.496066667	35.6953522972721	1.4	2.02592887318536	0.1	33.7	53.01488	1.69925925925926	-4.51	7.92555555555555	3.744	30	3925	50	38.85	4281	1.37	"murky"
"NLA06608-0083-2012-1"	"NLA06608-0083"	"1"	"5"	0	0	1.8	NA	0	0	0.0125866456206023	"7"	"2012"	45.95348274	-99.13577087	2547039.14181885	2206359.18375469	"590.81"	"NPL"	"natural"	0.4833322448	289999.34688	3.67387033680137	1.8	2.02593390623255	0	11.60669	42.4569466666667	9.70962962962963	2.69925925925926	16.7388888888889	19.48	28	3125	99	28.46	3340	7.41	"murky"
"NLA06608-0085-2007-1"	"NLA06608-0085"	"1"	"5"	0	0	1.1	NA	0	0	0.0236125991916309	"7"	"2007"	43.46045448	-116.1414317	849456.400956887	1929318.78927888	"973.07"	"XER"	"man-made"	0.334234477	122552.641566667	300.792912515725	1.1	1.35975685494832	0.4	0.6	35.7699733333333	8.77888888888889	1.53185185185185	16.0251851851852	4.04	23	1581	417	10.64	213.8	137	"murky"
"NLA06608-0085-2012-1"	"NLA06608-0085"	"1"	"5"	0	0	3.79	NA	0	0	0.0464413201169752	"6"	"2012"	43.46019017	-116.1413012	849469.451655963	1929289.42398591	"973.07"	"XER"	"man-made"	0.3342354611	422250.799189667	300.617902190067	3.79	1.35975987652924	0.447864	0.158544	60.8753333333333	5.6337037037037	-0.957037037037037	12.2381481481481	3.024	32	895	383	7.99	122	28.52	"murky"
"NLA06608-0086-2007-1"	"NLA06608-0086"	"1"	"1"	1	11.2355895994994	2.80119919580938	5.02596756923448	0	821403.702034859	75.7242169075024	"8"	"2007"	45.61657075	-122.4260347	220775.841236208	2168912.38693016	"55.6"	"WMT"	"natural"	1.013087296	4626431.98506667	151.779426024902	13.7	2.52108264625013	35.5	21.9	55.76824	11.9577777777778	5.56222222222222	18.3211111111111	18.24	8	288	20	2.56	110	4.01	"blue"
"NLA06608-0086-2012-1"	"NLA06608-0086"	"1"	"1"	1	10.374427876541	1.70152978151879	NA	1.03078333078971	2317294.72889825	134.957933453087	"7"	"2012"	45.61684794	-122.4258001	220799.314134146	2168943.19488824	"55.6"	"WMT"	"man-made"	1.013084781	6112278.1787	154.83940141765	18.1	2.52108514272003	34.526522	20.324163	96.8756	10.6737037037037	4.7662962962963	16.57	42.88	25	1074	74	3.08	97.5	7.13	"murky"
"NLA06608-0089-2007-1"	"NLA06608-0089"	"0"	"1"	1	9.03764095936834	9.81156866768929	13.1125390590557	0	0	56.886668357607	"6"	"2007"	35.7733743	-81.54174586	4291066.88674293	1075840.67574127	"301.83"	"SAP"	"man-made"	8.792648891	42497802.9731667	321.268099865947	14.5	8.26290732303819	73.8	10	70.8067333333333	13.1922222222222	6.34037037037037	20.0566666666667	11.36	10	333	35	1.9	62.86	3.14	"green"
"NLA06608-0090-2007-1"	"NLA06608-0090"	"0"	"1"	1	10.4184764435041	1.69257394811343	3.32363917937143	0	0	10.5115668352199	"6"	"2007"	42.93075473	-109.6534609	1497955.06009152	1870470.97517652	"2812"	"WMT"	"natural"	0.085285109	204684.2616	16.4339481936993	7.2	1.33838058637187	31.3	0	34.2273466666667	5.59666666666667	-1.69481481481482	12.897037037037	4.357	21	253	11	5.46	34.4	1.45	"brown"
"NLA06608-0091-2007-1"	"NLA06608-0091"	"0"	"5"	0	0	3.2	NA	0	0	0.00210048799968217	"7"	"2007"	41.36944118	-87.43213825	3709158.89138	1697046.18886612	"211.77"	"TPL"	"natural"	3.055679078	3259391.01653333	6.97793034730462	3.2	1.489174569202	8.2	38.2	78.28788	12.7288888888889	6.45185185185185	19.0133333333333	118.8	15	2021	170	7.27	325.9	35.5	"green"
"NLA06608-0099-2007-1"	"NLA06608-0099"	"1"	"1"	1	15.6607214537869	4.893578202486	6.72161462388785	0	383.189839055269	172.989109948923	"7"	"2007"	43.09951588	-88.45255303	3608125.16915076	1889219.16287082	"262.37"	"TPL"	"natural"	3.147521338	19409714.9176667	73.3821694269321	18.5	1.75236817008784	23.9	47	59.8153066666667	7.02481481481481	0.757037037037037	13.3025925925926	4.6	9	601	6	5.69	557.8	4.98	"blue"
"NLA06608-0099-2012-1"	"NLA06608-0099"	"1"	"1"	1	14.6738143490348	5.72361378262518	7.47894801172236	0	48001.5504053173	196.805864764896	"6"	"2012"	43.09787438	-88.4621617	3607173.49553581	1889036.8009875	"262.37"	"TPL"	"natural"	3.14752087	20563803.0173333	70.5835553459695	19.6	1.75236555753018	16.921344	42.000746	71.31304	9.03296296296296	2.81777777777778	15.2248148148148	1.27	5	800	10	6.2	542	1.5	"blue"
"NLA06608-0101-2007-1"	"NLA06608-0101"	"1"	"5"	0	0	10	NA	0	0	0.203942498223672	"8"	"2007"	42.02167966	-73.48227989	5083014.13595592	1769488.60609705	"532.8"	"NAP"	"natural"	0.614148982	2047163.27333333	10.2231590314677	10	1.64491384458509	84.6	0.2	111.5314	15.9611111111111	9.67222222222222	22.2396296296296	0.695	9	63	1	1.18	15.73	0.401	"blue"
"NLA06608-0101-2012-1"	"NLA06608-0101"	"1"	"2"	1	4.01524658510358	5.60313731457696	7.05	0	0	3.59926829023892	"9"	"2012"	42.02259255	-73.48550577	5082698.27330215	1769590.00417933	"532.8"	"NAP"	"man-made"	0.6141492971	1801504.60482667	10.2551612812142	8.8	1.64492243176783	84.867105	0	104.04856	19.3740740740741	13.5581481481481	25.1603703703704	1.28	10	111	4	1.31	14.46	0.34	"blue"
"NLA06608-0102-2007-1"	"NLA06608-0102"	"1"	"3"	1	21.672279521031	0	5.12314983629921	0	0	633.226921648726	"8"	"2007"	44.50713663	-70.72328312	5352797.97240614	2045617.65995908	"330.37"	"NAP"	"natural"	0.515524684	5498929.96266667	18.5378714688277	32	1.5672710274337	87	0.4	103.527013333333	9.51222222222222	3.35666666666667	15.6544444444444	1.2	16	137	1	3.67	20.01	0.515	"blue"
"NLA06608-0102-2012-1"	"NLA06608-0102"	"1"	"3"	1	17.550904294533	0	NA	0	0	561.864064310663	"7"	"2012"	44.5061147	-70.72230229	5352893.74862492	2045504.10091364	"330.37"	"NAP"	"natural"	0.5155268124	5584873.801	18.5123257400096	32.5	1.56726946150256	87.165221	0.22633	103.223906666667	11.0955555555556	5.06074074074074	17.1525925925926	4.565	25	300	6	4	19	0.61	"brown"
"NLA06608-0104-2007-1"	"NLA06608-0104"	"1"	"5"	0	0	1.4	NA	0	0	-0.00625088774861014	"6"	"2007"	37.65529355	-98.26265148	2633958.23892503	1284681.63173587	"479.33"	"SPL"	"man-made"	0.567937505	265037.502333333	3.09072618474105	1.4	1.765878561759	10.4	0.2	91.1622933333333	11.2511111111111	5.01074074074074	17.5103703703704	38.2	20	1076	102	6.57	308.9	27.3	"green"
"NLA06608-0104-2012-1"	"NLA06608-0104"	"1"	"5"	0	0	1	NA	0	0	-0.00192159846892204	"6"	"2012"	37.65556473	-98.26098551	2634124.05682157	1284711.72999498	"479.33"	"SPL"	"man-made"	0.5679395135	189313.171166667	2.98869849091104	1	1.76587669099854	10.710498	0.053022	50.0566266666667	12.95	5.60703703703704	20.3155555555556	44.4	20	1409	190	5.85	383	40.9	"green"
"NLA06608-0105-2007-1"	"NLA06608-0105"	"0"	"2"	1	1.31444036239411	2.84451685150123	5.5	0	83936.2371574073	2.72949312437815	"7"	"2007"	38.2350209	-112.2015025	1243357.55583763	1349028.72489447	"1820"	"WMT"	"man-made"	9.065113613	18130227.226	679.673584913954	6	2.84532560972851	54.1	1.5	19.3378666666667	11.0614814814815	3.34518518518519	18.7807407407407	5.976	12	339	45	3.17	485.8	5.4	"green"
"NLA06608-0107-2007-1"	"NLA06608-0107"	"0"	"3"	1	1.48949600367575	0	0.5	0	0	1.04233258939843	"6"	"2007"	41.65016117	-85.08175821	3941629.65560515	1728224.01063364	"300.77"	"UMW"	"natural"	0.124208037	144909.3765	4.89317619599769	3.5	1.14916065901908	3.5	51.9	78.2794133333333	10.0751851851852	4.00740740740741	16.1540740740741	2.315	4	520	3	7.05	208.6	1.28	"blue"
"NLA06608-0110-2007-1"	"NLA06608-0110"	"1"	"2"	1	3.37320337472455	4.1531909511432	7.79711820168609	0	206001.228296296	39.3529802935633	"7"	"2007"	46.86973364	-95.72856324	2886045.58484403	2308209.04456177	"437.86"	"UMW"	"natural"	1.390508291	5562033.164	12.1587818997046	12	2.51419363109686	57.5	17.4	67.96532	12.3996296296296	6.01444444444444	18.807037037037	1.771	4	491	12	5.81	260.1	1.17	"blue"
"NLA06608-0110-2012-1"	"NLA06608-0110"	"1"	"2"	1	6.36420714641092	5.93733992736921	7.56547581746929	0	25750.0883703704	40.4348860621668	"7"	"2012"	46.87323752	-95.73232612	2885671.46852791	2308598.56506518	"437.86"	"UMW"	"natural"	1.390504772	5562019.088	12.4297305617044	12	2.51419652061855	57.467194	16.527807	90.1412133333333	13.1292592592593	6.6862962962963	19.5611111111111	1.558	5	540	11	5.93	240	0.74	"blue"
"NLA06608-0111-2007-1"	"NLA06608-0111"	"0"	"1"	1	12.6140825489944	5.50019612866453	6.83689069089549	0	3080576.00115741	45.8093567501341	"8"	"2007"	41.13540548	-81.13692241	4330970.31177022	1671054.46710815	"286.66"	"NAP"	"man-made"	10.64647066	42585882.64	19.3684293964888	12	5.59850240242664	45.2	32.2	78.2133733333333	15.5548148148148	9.03555555555556	22.0525925925926	3.256	8	343	6	3.79	395.2	3.45	"blue"
"NLA06608-0112-2007-1"	"NLA06608-0112"	"0"	"6"	0	1.94071087431301	0	5.62525900258425	1593.8835438293	1161941.10345156	28.5177121262855	"7"	"2007"	39.01266111	-89.14408234	3539620.03938024	1435353.25648169	"160.22"	"TPL"	"man-made"	2.763794065	7830749.85083333	23.6224587413317	8.5	5.15801796877327	12.8	75.5	79.9473466666667	13.1207407407407	7.08740740740741	19.1392592592593	84.764	16	1266	96	6.87	195.4	11.2	"green"
"NLA06608-0113-2007-1"	"NLA06608-0113"	"1"	"1"	1	12.8722938200768	3.12490117286084	5.75922141990579	0	76239.5379293333	52.0942231139523	"7"	"2007"	44.71864202	-72.23412171	5205154.2534672	2069121.02999156	"396.91"	"NAP"	"natural"	0.833522645	3473011.02083333	26.3813099522929	12.5	1.31432028467065	66	19.9	99.6662133333333	6.99	0.731481481481482	13.2422222222222	4.688	7	190	9	3.76	129.7	1.83	"blue"
"NLA06608-0113-2012-1"	"NLA06608-0113"	"1"	"1"	1	12.6597316752217	3.06264863729036	4.61291418099125	0	32826.161865942	46.4262517772207	"6"	"2012"	44.71962755	-72.23382351	5205183.41647983	2069230.54828317	"396.91"	"NAP"	"natural"	0.8335219021	3195167.29138333	26.352515769758	11.5	1.3143193606853	65.922314	18.921577	79.7695466666667	6.98888888888889	0.953333333333333	13.0225925925926	3.76	27	250	14	3.23	142.2	1.03	"brown"
"NLA06608-0115-2007-1"	"NLA06608-0115"	"1"	"1"	1	12.3624934125623	6.81321396865915	7.52523321390426	0	7516.66142975207	163.631656965786	"7"	"2007"	44.32355428	-89.19099056	3534972.15107305	2025217.9242789	"271.25"	"UMW"	"natural"	0.067371558	370543.569	2.77396201821546	16.5	1.07346666610281	61	0	64.7683066666667	10.2359259259259	3.78481481481481	16.6914814814815	1.352	2	540	5	2.65	324.2	0.616	"blue"
"NLA06608-0115-2012-1"	"NLA06608-0115"	"1"	"1"	1	13.363962319014	3.6301271515344	4.88322378379808	0	8517.83875201873	111.46419533077	"8"	"2012"	44.32353747	-89.19098336	3534972.86449285	2025216.05637589	"271.25"	"UMW"	"natural"	0.06737154766	348086.329576667	2.47136969700384	15.5	1.0734709381624	37.837837	0	82.8073866666667	15.8840740740741	9.12851851851852	22.6396296296296	2.58	2.5	650	15	3	316	4.6	"blue"
"NLA06608-0116-2007-1"	"NLA06608-0116"	"0"	"1"	1	4.81007915264516	19.8356540315146	20.41759444375	0	111618.253631717	91.8872100645821	"6"	"2007"	35.66653924	-106.3013899	1832664.16301082	1063986.91793974	"1625.22"	"WMT"	"man-made"	4.062048459	34933616.7474	7037.02722370698	25.8	4.79233364882816	42.5	3.8	27.9823333333333	11.8414814814815	3.20148148148148	20.437037037037	2.816	15	271	26	3.87	353.7	5.55	"blue"
"NLA06608-0120-2007-1"	"NLA06608-0120"	"1"	"5"	0	0	20.6	NA	0	0	7.63227813240843	"6"	"2007"	36.16292985	-96.36834536	2822427.43558953	1119065.14086565	"220.49"	"SPL"	"man-made"	102.5157227	703941295.873333	1816.78373321364	20.6	12.9992559195231	7.4	33.3	111.27232	13.6222222222222	7.75296296296296	19.4914814814815	2.54	35	1174	315	5	569.6	80.3	"murky"
"NLA06608-0120-2012-1"	"NLA06608-0120"	"1"	"4"	1	3.22535665790161	14.3307978854188	14.3307978854188	0	3563453.1515625	38.6471218029272	"7"	"2012"	36.15061114	-96.43967025	2815333.95427739	1117698.23328195	"220.49"	"SPL"	"man-made"	101.3604452	540589041.066667	2191.37436011192	16	12.7555306187247	6.440947	33.345207	73.77684	18.177037037037	11.5477777777778	24.8174074074074	19.4	40	1310	105	1.82	1461	6.94	"murky"
"NLA06608-0124-2007-1"	"NLA06608-0124"	"0"	"5"	0	0	0.6	NA	0	0	-5.3861488089768e-14	"7"	"2007"	42.14001905	-101.8094915	2280687.45760666	1782633.13654316	"1140.27"	"SPL"	"natural"	0.305325653	61065.1306	8.26943999363198	0.6	1.24066406108664	0	0	81.90992	13.5574074074074	6.69814814814815	20.4277777777778	31.586	88	340	213	290.57	7382	15.9	"murky"
"NLA06608-0126-2007-1"	"NLA06608-0126"	"0"	"6"	0	0.514570135746606	0	1.57967171631245	0	0	0.529602896256376	"6"	"2007"	47.19305824	-99.32424356	2528272.67834897	2344153.51036333	"569.53"	"NPL"	"natural"	0.115350092	96125.0766666667	10.0227442124624	2.5	1.22466173761241	1.9	75.8	57.8239466666667	3.22814814814815	-3.01666666666667	9.48703703703704	228.24	45	5728	502	31.03	1482	46.8	"murky"
"NLA06608-0127-2007-1"	"NLA06608-0127"	"0"	"5"	0	0	4.3	NA	0	0	0.006658305167291	"7"	"2007"	34.15364617	-109.3063643	1532625.86253302	896148.146215382	"2106.3"	"WMT"	"man-made"	0.358599305	513992.337166667	63.27814346991	4.3	1.31350126649418	0.4	0	13.6008533333333	17.7918518518519	9.26925925925926	26.3325925925926	5.92	17	641	19	11	508	1.98	"blue"
"NLA06608-0128-2007-1"	"NLA06608-0128"	"0"	"3"	1	6.93636363636364	0	0.25	0	2292.22192592593	0.680403952507409	"6"	"2007"	48.75289143	-109.2416928	1539085.46848478	2517591.03563183	"787.37"	"NPL"	"man-made"	0.123779984	61889.992	354.151110732087	1.5	2.48548021573524	0	1.9	51.65344	4.94407407407407	-1.60851851851852	11.4785185185185	0.455	34	1356	76	15.87	517.7	21.9	"murky"
"NLA06608-0129-2007-1"	"NLA06608-0129"	"0"	"1"	1	15.9125609717317	4.92190261181672	9.7071374779864	0	0	1322.58073782945	"7"	"2007"	48.21240982	-114.5994561	1003646.36478231	2457489.64156466	"1203"	"WMT"	"natural"	11.38974069	189829011.5	7.5542943269589	50	2.15288889897701	62.8	0	51.64328	10.2307407407407	3.02703703703704	17.412962962963	0.358	0	139	4	2.6	248.8	3.09	"blue"
"NLA06608-0130-2007-1"	"NLA06608-0130"	"0"	"2"	1	4.45225577552648	4.84710035612569	7.37237655614517	0	218129.8260387	29.7096664564682	"8"	"2007"	31.40138437	-111.0870104	1354732.66751963	590920.672418948	"1168.89"	"XER"	"man-made"	0.204717688	661920.524533333	30.7762653611055	9.7	2.71659355659855	9.4	0	21.54428	21.5718518518519	13.1185185185185	30.0359259259259	12.912	28	2234	36	10.24	159.2	1.97	"murky"
"NLA06608-0132-2007-1"	"NLA06608-0132"	"0"	"3"	1	1.12721449702914	0	0.5	0	0	1.72877819056367	"8"	"2007"	36.20871918	-109.0936327	1553873.84280019	1124146.03706658	"2222"	"WMT"	"man-made"	0.88380695	1620312.74166667	7.94592054181063	5.5	1.40734543280815	57.7	0	24.18588	23.0162962962963	14.6796296296296	31.3637037037037	8.107	5	466	56	5.96	352.2	6.4	"green"
"NLA06608-0134-2007-1"	"NLA06608-0134"	"1"	"1"	1	16.0100966669313	7.35323271510091	8.70574262192711	0	37579.1238991891	157.042315804653	"7"	"2007"	41.88000298	-73.04056323	5126255.72396199	1753752.24725849	"285.96"	"NAP"	"natural"	0.999845728	6498997.232	2.95952485781887	19.5	1.41274248174257	52.8	1.2	120.331653333333	12.1203703703704	5.84074074074074	18.3885185185185	1.576	0	156	4	2.21	57.55	0.468	"blue"
"NLA06608-0134-2012-1"	"NLA06608-0134"	"1"	"1"	1	13.2740950791697	4.55901139934888	5.73318001407022	0	37579.0977325663	189.248039335258	"6"	"2012"	41.8811168	-73.03985488	5126325.05275791	1753875.96032055	"285.96"	"NAP"	"natural"	0.9998450318	6498992.7067	2.94435626588633	19.5	1.4127455560902	53.378171	0.672577	68.97116	10.8381481481481	5.04333333333333	16.6107407407407	1.52	8	176	7	2.11	57.2	0.39	"blue"
"NLA06608-0137-2007-1"	"NLA06608-0137"	"0"	"1"	1	6.87468678748249	14.131253714332	14.8764692893734	0	472744.299296296	152.206515431193	"9"	"2007"	38.14855815	-119.3636363	527161.756445112	1339431.35021364	"2163.46"	"XER"	"natural"	1.160372371	12764096.081	67.260027746731	33	1.59118324735498	13.4	0	7.45405333333333	21.317037037037	13.1437037037037	29.4925925925926	1.326	9	82	3	0.9	55.59	0.43	"blue"
"NLA06608-0139-2007-1"	"NLA06608-0139"	"0"	"2"	1	3.2455132572157	2.60025045761897	4.59792848293123	0	226541.02370991	15.3359699273195	"7"	"2007"	41.17205162	-85.93794192	3856987.28319067	1675124.27310026	"251.92"	"UMW"	"natural"	0.946879691	2335636.57113333	88.93273314487	7.4	2.71269270409023	10.9	79.3	78.4131866666667	12.9203703703704	6.63148148148148	19.2162962962963	12.8	16	763	33	8.21	496.6	2.59	"green"
"NLA06608-0140-2007-1"	"NLA06608-0140"	"1"	"5"	0	0	1.5	NA	0	0	0.0581784505262658	"6"	"2007"	39.639176	-95.45270584	2913470.35772424	1504910.01101865	"321.71"	"TPL"	"man-made"	0.268643939	134321.9695	89.8869632789296	1.5	2.18787954498829	4.5	85.1	89.5366933333333	10.9155555555556	4.68703703703704	17.1622222222222	52.56	20	1158	173	7.53	276.7	18.6	"green"
