"","siteid_07","sampling_event","visit_no","day","month","year","lat","lon","state","EPA_reg","ECO9","HUC2","HUC8","lake_origin","area_km2","perim_km","elevation_m","depthmax_m","SLD","WGT","secchi_m","clear_to_bottom","basinarea_km2","pct_forest","pct_agric","chla_ugL","color_PCU","NTL_ugL","PTL_ugL","NA_mgL","DOC_mgL","cond_uScm","turb_NTU","nutrient_color","siteid_12","UID","WALA_ratio","site_id","sampled_depthmax_m","resampled","Julian.day","precip_5","avgtemp_5","mintemp_5","maxtemp_5","precip_4","avgtemp_4","mintemp_4","maxtemp_4","precip_3","avgtemp_3","mintemp_3","maxtemp_3","precip_2","avgtemp_2","mintemp_2","maxtemp_2","precip_1","avgtemp_1","mintemp_1","maxtemp_1","RelO207","VolT07","SedArea","VoltoSedArea","HypoThick","hypox07","anox07"
"1208","NLA06608-1481","NLA06608-1481-2007-1",1,14,8,2007,40.4943852,-121.1629233,"CA","region_9","WMT",18,18080003,"natural",0.391839963,3.412279261,1973.92,20.8,1.53774835539101,61.00029473,9.89,0,4.981385953,73.8,0,0.489,6,135,3,0.475,1.55,20.34,0.351,"blue",NA,NA,12.7128073279243,"NLA06608-1481",20.3,0,226,11.72464,19.2666666666667,11.2351851851852,27.2918518518519,8.16186666666667,20.8314814814815,12.6449074074074,29.0111111111111,4.4196,22.5049382716049,14.1722222222222,30.8469135802469,3.8354,23.9518518518519,15.6055555555556,32.312037037037,3.8608,24.737037037037,16.4333333333333,33.0407407407407,-27.2785900647253,10.5103776943383,26753.7491549301,1.76375539118815,5.3,"0","0"
"1210","NLA06608-1483","NLA06608-1483-2007-1",1,25,7,2007,40.05555836,-105.7469295,"CO","region_8","WMT",14,14010001,"man-made",0.510280274,3.609073659,3029.04,18.7,1.4252348190633,9.171940265,2.78,0,18.79983376,74.6,0,4.805,30,274,13,0.881,5.96,27.26,0.873,"brown","NLA12_CO-109",NA,36.8421722686462,"NLA06608-1483",18,1,206,42.1572266666667,11.5651851851852,3.66,19.4811111111111,45.8575833333333,13.4537037037037,5.44305555555556,21.4777777777778,44.6503777777778,15.9148148148148,7.69074074074074,24.1407407407407,40.4495,18.2777777777778,9.80092592592593,26.7777777777778,47.2863333333333,20.3055555555556,11.8703703703704,28.75,42.7159895921264,7.45905334335087,190757.604858118,3.66301510698894,11,"0","0"
"1220","NLA06608-1499","NLA06608-1499-2007-1",1,8,8,2007,41.24575191,-85.4301129,"IN","region_5","UMW",5,5120104,"natural",0.528223,3.043865062,287.1,19.2,1.18144037910687,3.999418784,4.05,0,8.873886841,15.7,46.2,2.907,10,483,17,13.24,5.61,308,1,"blue",NA,NA,16.7995086185191,"NLA06608-1499",18.5,0,220,81.7236533333333,17.3351851851852,10.8122222222222,23.8648148148148,78.3844,19.474537037037,12.8393518518519,26.1226851851852,76.1492,21.7067901234568,15.0141975308642,28.3981481481481,86.1695,22.5685185185185,16.0296296296296,29.0861111111111,89.8652,22.8925925925926,16.3925925925926,29.3666666666667,99.4633960934887,8.3407348009914,139432.052417537,3.16344866709158,9.5,"1","1"
"1225","NLA06608-1511","NLA06608-1511-2007-1",1,12,6,2007,45.53504992,-98.61521182,"SD","region_8","TPL",10,10160003,"man-made",1.91754935,16.43894886,414.2,6.6,3.34885109688689,3.957354262,2.45,0,441.1616256,0.3,71.1,5.24,25,1446,373,212.5,12.87,1546,2.22,"murky","NLA12_SD-102",NA,230.065330834901,"NLA06608-1511",5,1,163,57.57672,4.44074074074074,-1.94666666666667,10.8348148148148,68.961,7.47592592592593,0.900000000000001,14.0518518518519,79.4681333333333,10.9185185185185,4.10617283950617,17.7308641975309,91.7109333333333,13.775,6.86574074074074,20.6842592592593,101.7524,17.3777777777778,10.3555555555556,24.4,36.6767547296195,18.7,76703.5447802428,0.333326507137546,1,"0","0"
"1229","NLA06608-1521","NLA06608-1521-2007-1",1,14,8,2007,42.23317529,-111.8535786,"ID","region_10","XER",16,16010202,"man-made",0.61474975,5.862205512,1512,2.8,2.10914737640092,3.399432485,0.71,0,78.19189562,3.7,14.4,82.512,12,1351,113,25.54,6.56,352.2,8.06,"green","NLA12_ID-104",NA,127.193049887373,"NLA06608-1521",2.3,1,226,26.6886266666667,13.2674074074074,5.19555555555556,21.3281481481481,23.67915,15.3222222222222,6.90185185185185,23.7222222222222,20.3679777777778,17.5037037037037,8.76172839506173,26.2283950617284,15.8199666666667,19.6444444444444,10.6425925925926,28.6481481481481,11.1929333333333,20.5111111111111,11.3407407407407,29.6851851851852,92.6883073764725,20,10459.0218054966,0.0999986483371332,0.3,"1","1"
"1234","NLA06608-1529","NLA06608-1529-2007-1",1,19,6,2007,40.69367958,-118.2702746,"NV","region_9","XER",16,16040108,"man-made",45.66923773,160.5150704,1261,14.3,6.70037331254199,1.224245099,1.2,0,32242.11788,3.8,2.4,6.04,10,649,55,141.6,5.49,964.1,9.48,"green","NLA12_NV-104",NA,705.992030579049,"NLA06608-1529",13.8,1,170,15.63624,9.39962962962963,1.49740740740741,17.3133333333333,14.7150666666667,11.5615740740741,3.36481481481482,19.7726851851852,13.5579555555556,13.3469135802469,4.92160493827161,21.7913580246914,10.2192666666667,15.5481481481481,6.7712962962963,24.3537037037037,8.0772,17.9851851851852,8.82037037037037,27.1703703703704,44.1232192412791,17.5,153478.804861072,0.266664919964929,0.800000000000001,"0","0"
"1236","NLA06608-1532","NLA06608-1532-2007-1",1,24,7,2007,40.98641214,-90.39676778,"IL","region_5","TPL",7,7080104,"man-made",0.426440167,7.406650179,229.16,9.8,3.19954224501821,4.706553114,1.06,0,17.96358204,3.2,64.6,42.66,9,6203,59,17.4,4.05,406.1,8.36,"green","NLA12_IL-103",NA,42.1245075630974,"NLA06608-1532",9.5,1,205,82.4873466666667,15.9874074074074,9.78740740740741,22.167037037037,83.4876833333333,18.2490740740741,11.9148148148148,24.5578703703704,81.9516888888889,21.0296296296296,14.6672839506173,27.358024691358,91.7702,22.4611111111111,16.2,28.6944444444444,88.2396,22.8777777777778,16.6555555555556,29.0555555555556,100,9.86666666666667,10635.0060119456,0.499833864481959,1.5,"1","1"
"1239","NLA06608-1537","NLA06608-1537-2007-1",1,15,7,2007,48.1617266,-116.6384102,"ID","region_10","WMT",17,17010214,"natural",0.17406049,1.55597886,647,11,1.05207974461939,15.02738514,2.7,0,191.6930426,75.5,2.2,2.184,9,138,8,3.231,3.96,80.23,0.67,"blue",NA,NA,1101.3012924415,"NLA06608-1537",9.5,0,196,34.0173733333333,9.54185185185185,2.14851851851852,16.9344444444444,30.56255,11.4564814814815,3.65925925925926,19.2388888888889,27.8412222222222,13.5925925925926,5.42222222222222,21.7345679012346,24.9555,16,7.47222222222222,24.5,20.447,18.7777777777778,9.94444444444444,27.6111111111111,96.0782792088794,10.324,12063.8640363672,0.832655449204818,2.5,"1","1"
"1261","NLA06608-1579","NLA06608-1579-2007-1",1,24,7,2007,41.68840425,-85.03064639,"IN","region_5","UMW",4,4050001,"natural",5.47459351,29.70488905,296.1,26,3.58135245270162,2.451426407,3.49,0,120.0572633,8.5,34.5,2.26,3,501,7,25.69,5.94,522.3,1.4,"blue","NLA12_IN-113",NA,21.9298954489865,"NLA06608-1579",26,1,205,80.0421733333333,15.4096296296296,8.96666666666667,21.8548148148148,78.5135166666667,17.675,11.0907407407407,24.2740740740741,70.4088,20.4185185185185,13.6734567901235,27.170987654321,78.3082,21.9055555555556,15.2833333333333,28.5111111111111,81.0768,22.1888888888889,15.6666666666667,28.6666666666667,54.0760729230325,7.898681640625,2073620.92889269,5.33229917486931,16,"1","0"
"1271","NLA06608-1610","NLA06608-1610-2007-1",1,15,8,2007,45.08626125,-109.7887823,"MT","region_8","WMT",10,10070005,"natural",0.631098123,10.10672473,3014.02,34.6,3.58886449547172,7.59453197,NA,NA,4.214700522,1.3,0,0.502,5,48,3,0.193,0.65,9.9,0.517,"blue",NA,NA,6.67836009710332,"NLA06608-1610",32.7,0,227,49.7094933333333,13.4374074074074,5.80888888888889,21.0311111111111,52.5399,15.6810185185185,7.80046296296296,23.512037037037,44.0915777777778,18.0845679012346,9.88024691358025,26.2333333333333,27.9781,20.2694444444444,11.6777777777778,28.8055555555556,19.939,20.8611111111111,12,29.6666666666667,-0.116705436521631,6.07994008420732,304934.024597311,7.54660839395896,22.7,"0","0"
"1274","NLA06608-1626","NLA06608-1626-2007-1",1,8,8,2007,43.9294318,-86.43464751,"MI","region_5","UMW",4,4060101,"natural",2.392613936,18.77738595,176.99,13,3.42447410738083,3.743461174,1.95,0,1970.91619,56.1,11.8,14.784,13,623,30,10.61,2.37,390.6,1.62,"blue","NLA12_MI-102",NA,823.750192350296,"NLA06608-1626",13,1,220,65.7064133333333,13.3822222222222,6.69777777777778,20.037037037037,65.15735,16.0148148148148,9.10833333333333,22.8981481481481,63.4238,18.5506172839506,11.4777777777778,25.5987654320988,64.4271,19.8842592592593,12.9333333333333,26.787037037037,65.8368,20.1185185185185,13.3777777777778,26.8185185185185,68.0541340475656,19.6,14159.0496204378,0.33329635558795,1,"0","0"
"1278","NLA06608-1633","NLA06608-1633-2007-1",1,13,7,2007,44.95420653,-112.8818444,"MT","region_8","WMT",10,10020001,"man-made",19.48536926,29.00979185,1689.24,20.4,1.85389597046924,1.69454268,3.6,0,5911.738839,16.9,3.2,1.52,4,366,19,19.54,3.23,630.6,1.19,"blue",NA,NA,303.393728911042,"NLA06608-1633",19.5,0,194,52.4425333333333,8.71074074074074,1.71444444444445,15.6855555555556,57.3616666666667,11.1037037037037,3.8375,18.3430555555556,64.2112,13.3543209876543,5.8820987654321,20.7808641975309,60.2572666666667,16.1074074074074,8.31759259259259,23.8416666666667,39.2176,18.9777777777778,10.7888888888889,27.1111111111111,56.402699642585,17.3138066773582,4624874.37420103,3.16656960162584,9.5,"1","1"
"1285","NLA06608-1643","NLA06608-1643-2007-1",1,19,7,2007,42.47147986,-85.52570292,"MI","region_5","UMW",4,4050003,"natural",0.160217686,1.940898368,269.67,11.2,1.36786310419884,123.5177874,3.5,0,8.521262985,36.9,49.8,3.168,10,488,5,1.494,5.5,246.6,1.25,"blue",NA,NA,53.1855327444936,"NLA06608-1643",10.5,0,200,62.1317866666667,10.2459259259259,3.76074074074074,16.7018518518519,64.6789833333333,13.2351851851852,6.46759259259259,19.9759259259259,62.2215333333333,16.2641975308642,9.19753086419753,23.3135802469136,61.0743,18.7111111111111,11.5462962962963,25.8407407407407,57.6834,19.8166666666667,12.7851851851852,26.7925925925926,96.8778180142829,9.59259259259259,3273.28107755574,0.499460421577847,1.5,"1","1"
"1295","NLA06608-1674","NLA06608-1674-2007-1",1,27,7,2007,44.54399881,-110.8356239,"WY","region_8","WMT",10,10020007,"natural",0.075246951,1.259067159,2200.68,9,1.29479051878094,299.2804077,3.05,0,0.260709074,8.1,0,2.32,10,1043,35,192.9,10.07,950.9,1.33,"green",NA,NA,3.46471279613708,"NLA06608-1674",8.5,0,208,36.4506933333333,10.8459259259259,2.97074074074074,18.7214814814815,36.7178166666667,12.8388888888889,4.74861111111111,20.9157407407407,38.6785555555556,15.5802469135802,7.14506172839506,23.9962962962963,31.6357,18.2611111111111,9.525,26.9944444444444,33.147,20.9611111111111,12.2277777777778,29.6944444444444,75.1881223745627,11.1,260.762476050751,0.166415861545512,0.5,"0","0"
"1302","NLA06608-1690","NLA06608-1690-2007-1",1,10,9,2007,44.63943331,-85.78652164,"MI","region_5","UMW",4,4060104,"natural",0.12568968,1.559150221,251.99,11,1.24060411776896,123.5177874,3.95,0,6.272425924,23.9,10,4.632,5,317,7,5.573,4.12,280.2,1.13,"blue",NA,NA,49.9040647092108,"NLA06608-1690",10.4,0,253,71.4180266666667,16.9414814814815,10.1196296296296,23.7422222222222,72.1211833333333,18.8527777777778,11.962037037037,25.7189814814815,75.3843777777778,19.6703703703704,12.9197530864198,26.3845679012346,82.3679666666667,19.6555555555556,13.0907407407407,26.1935185185185,93.6413333333333,19.1481481481481,12.7037037037037,25.5740740740741,97.6451046337002,9.55734953703704,6702.57493449213,0.798920811163754,2.4,"1","1"
"1307","NLA06608-1707","NLA06608-1707-2007-1",1,22,7,2007,41.90886578,-85.89436967,"MI","region_5","UMW",4,4050001,"natural",0.956695053,6.502340086,260.38,19.2,1.87533122183038,30.12411154,1.5,0,22.75715207,31,35.2,3.288,2,723,8,6.142,4.6,379.5,4.36,"blue",NA,NA,23.7872580177333,"NLA06608-1707",19,0,203,62.6804266666667,10.8325925925926,4.29962962962963,17.3351851851852,64.3805333333333,13.6962962962963,6.89953703703704,20.4662037037037,61.4087333333333,16.7493827160494,9.65123456790123,23.8302469135802,60.7314,18.9944444444444,11.8518518518519,26.0962962962963,56.0832,19.8666666666667,12.8740740740741,26.8037037037037,54.6848895381074,9.0099,265169.513163108,3.33135933682781,10,"1","1"
"1315","NLA06608-1724","NLA06608-1724-2007-1",1,7,8,2007,40.6317324,-89.74974737,"IL","region_5","TPL",7,7130003,"man-made",0.190984661,3.812969798,169.97,9.5,2.46126960915572,75.72375178,0.91,0,6.944882574,20.1,62.3,55.28,10,1282,55,37.3,6.61,548.1,13,"green",NA,NA,36.3635620663798,"NLA06608-1724",9,0,219,84.5786133333333,17.8159259259259,11.5481481481481,24.0633333333333,84.7492166666667,19.9560185185185,13.6171296296296,26.2694444444444,86.4474888888889,22.270987654321,15.958024691358,28.5555555555556,94.8224333333333,23.1398148148148,16.9240740740741,29.3333333333333,90.297,23.5796296296296,17.3703703703704,29.7592592592593,97.9563994903697,9.3,9437.62237771335,0.666222974847452,2,"1","1"
"1325","NLA06608-1742","NLA06608-1742-2007-1",1,18,7,2007,46.61381657,-88.57570293,"MI","region_5","UMW",4,4020104,"natural",0.495594182,4.70118958,386.03,9.2,1.88382143066111,93.13153221,4.95,0,2.171874038,44.2,0,3.372,4,244,7,0.54,3.48,14.87,0.596,"blue",NA,NA,4.38236387125303,"NLA06608-1742",9,0,199,61.9489066666667,10.0503703703704,3.58111111111111,16.4907407407407,64.7784666666667,13.0814814814815,6.32361111111111,19.8125,62.4924666666667,16.1024691358025,9.0462962962963,23.1413580246914,61.1886,18.6166666666667,11.4444444444444,25.7555555555556,58.2168,19.8,12.7555555555556,26.7888888888889,76.0339842236375,11.5,6120.01728610033,0.333247789199012,1,"1","0"
"1330","NLA06608-1755","NLA06608-1755-2007-1",1,20,8,2007,41.22680207,-85.65000607,"IN","region_5","UMW",5,5120106,"natural",0.225899767,2.483224978,262.61,15.2,1.47384986006501,10.83110054,1.35,0,18.43370498,17.9,70.4,12.6,10,646,30,11.08,6.25,383.9,2.7,"blue","NLA12_IN-106",NA,81.6012571628726,"NLA06608-1755",14.7,1,232,83.7759733333333,18.6596296296296,12.1011111111111,25.2337037037037,79.4004,20.9967592592593,14.3226851851852,27.6837962962963,85.6318666666667,22.491975308642,15.8882716049383,29.0944444444444,92.6211,23.0907407407407,16.5740740740741,29.5972222222222,103.886,23.9814814814815,17.4814814814815,30.5,99.2128237641654,7.18004408786985,46998.3167873982,2.22998510697278,6.7,"1","1"
"1333","NLA06608-1771","NLA06608-1771-2007-1",1,28,8,2007,42.38300259,-86.04986016,"MI","region_5","UMW",4,4050002,"natural",1.090727787,7.760971749,203.67,9,2.09629781629696,33.17025852,2.7,0,6.445450934,34.2,12.2,4.032,20,603,10,6.808,8.29,302.4,1.15,"blue","NLA12_MI-104",NA,5.90931212243885,"NLA06608-1771",8.5,1,240,71.12508,15.9007407407407,9.13481481481482,22.6444444444444,69.85635,18.5148148148148,11.5435185185185,25.4722222222222,73.5838,19.9086419753086,13.058024691358,26.7222222222222,76.6191,20.1990740740741,13.562962962963,26.8055555555556,100.8888,20.4148148148148,14.0444444444444,26.7814814814815,97.6550373602237,12.2,3774.53727034919,0.166649327735403,0.5,"1","1"
"1343","NLA06608-1793","NLA06608-1793-2007-1",1,23,7,2007,47.52073005,-116.5643475,"ID","region_10","WMT",17,17010303,"natural",2.01772528,9.447249465,647.4,5,1.8761581051115,4.035550348,2.75,0,40.48272764,81.3,0,5.448,3,139,9,1.32,1.69,62.04,1.51,"blue","NLA12_ID-108",NA,20.0635478185613,"NLA06608-1793",5,1,204,31.2132133333333,10.7625925925926,3.13518518518519,18.3892592592593,28.7506833333333,12.6824074074074,4.7037037037037,20.6462962962963,25.1093111111111,15.0246913580247,6.64197530864197,23.383950617284,22.5509666666667,17.4814814814815,8.79074074074074,26.1592592592593,14.6896666666667,20.6148148148148,11.5740740740741,29.6851851851852,34.6434099413462,25.0740740740741,726395.237829372,0.999980538102901,3,"0","0"
"1358","NLA06608-1818","NLA06608-1818-2007-1",1,10,7,2007,42.92535091,-109.5044313,"WY","region_8","WMT",14,14040102,"natural",0.665489667,6.517038849,2972.54,41.2,2.25358902818548,9.832508096,8.09,0,53.01048774,12.2,0.1,0.68,0,90,7,0.435,1.49,17.62,5.47,"blue",NA,NA,79.6563648823716,"NLA06608-1818",40.5,0,191,35.2128666666667,7.95592592592593,0.408148148148148,15.5103703703704,37.0056833333333,10.2337962962963,2.37962962962963,18.0824074074074,38.0548444444444,12.4111111111111,4.29074074074074,20.5123456790123,37.465,15.1759259259259,6.67592592592593,23.6574074074074,29.5486666666667,17.9074074074074,9.11111111111111,26.7037037037037,14.9010283998406,4.66058660971737,404135.786037467,10.4595829415867,31.5,"1","1"
"1365","NLA06608-1835","NLA06608-1835-2007-1",1,24,7,2007,41.58028332,-84.92309094,"IN","region_5","UMW",4,4100003,"natural",0.101905757,1.275577723,309.77,18,1.12720429336394,16.39880261,3.05,0,0.487046835,2.3,56.6,2.02,4,531,16,2.602,6.31,312.7,1.22,"blue","NLA12_IN-101",NA,4.77938488794112,"NLA06608-1835",17.5,1,205,80.0421733333333,15.4096296296296,8.96666666666667,21.8548148148148,78.5135166666667,17.675,11.0907407407407,24.2740740740741,70.4088,20.4185185185185,13.6734567901235,27.170987654321,78.3082,21.9055555555556,15.2833333333333,28.5111111111111,81.0768,22.1888888888889,15.6666666666667,28.6666666666667,77.9309280611937,6.46721096369733,30172.4340073998,3.15182312154533,9.5,"1","1"
"1368","NLA06608-1836","NLA06608-1836-2007-1",1,13,8,2007,42.40712576,-102.4533862,"NE","region_7","SPL",10,10150003,"natural",0.926745921,4.834925149,1152.46,2.6,1.41678673303452,3.778708663,0.36,0,99.0109846,0.1,1.1,115.56,33,2766,246,11.51,13.93,224.6,31.4,"murky",NA,NA,106.837248868776,"NLA06608-1836",2.5,0,225,88.7492933333333,17.1074074074074,10.2007407407407,24.03,91.8231166666667,19.4398148148148,12.5217592592593,26.3708333333333,84.5001555555555,21.7993827160494,14.8530864197531,28.7537037037037,74.8834333333333,23.4175925925926,16.5,30.3472222222222,82.4060666666666,24.3796296296296,17.5407407407407,31.2425925925926,57.6478565150384,24.6875,148280.918148007,0.333329802224889,1,"0","0"
"1375","NLA06608-1857","NLA06608-1857-2007-1",1,25,7,2007,48.2461517,-114.1200149,"MT","region_8","WMT",17,17010208,"natural",1.509847475,7.114440089,912.11,40,1.63331238787565,8.362490243,6.95,0,115.7932852,45.3,40.7,1.248,5,198,1,3.509,3.31,242.2,0.823,"blue","NLA12_MT-102",NA,76.6920414924693,"NLA06608-1857",37.5,1,206,51.2436533333333,10.9907407407407,3.68333333333333,18.2766666666667,56.5234666666667,13.0148148148148,5.53194444444444,20.4597222222222,60.9938666666667,15.7543209876543,7.95617283950617,23.4993827160494,43.8996666666667,18.462962962963,10.3287037037037,26.5416666666667,26.416,21.7777777777778,13.0555555555556,30.4444444444444,47.6927552722715,4.85232950690839,755086.562826864,8.82043830917125,26.5,"0","0"
"1392","NLA06608-1873","NLA06608-1873-2007-1",1,11,9,2007,47.48799465,-123.2647195,"WA","region_10","WMT",17,17110017,"natural",15.51859003,34.96403318,225.08,44.8,2.50374711364996,8.741017273,9.16,0,237.8672258,77,0,0.464,4,37,1,1.214,0.76,66.61,0.446,"blue",NA,NA,15.3278890247222,"NLA06608-1873",44.3,0,254,33.6617733333333,14.7422222222222,7.83888888888889,21.6281481481481,30.6556833333333,16.1175925925926,9.08194444444445,23.1388888888889,27.8976666666667,17.2506172839506,10.1253086419753,24.3567901234568,23.9225666666667,17.5166666666667,10.2638888888889,24.7527777777778,24.5787333333333,16.0444444444444,8.95,23.1388888888889,21.8255858343033,10.0105532286684,5470695.6874005,8.76492574118579,26.3,"0","0"
"1396","NLA06608-1884","NLA06608-1884-2007-1",1,18,7,2007,41.79161289,-91.53532783,"IA","region_7","TPL",7,7080208,"man-made",0.399966532,5.512190164,218.59,13.4,2.45871071341749,16.47672648,0.95,0,20.86625013,14.9,66.3,25.44,8,2334,39,8.832,4.01,324.5,4.15,"green",NA,NA,52.1699903880958,"NLA06608-1884",12.5,0,199,96.6300666666667,12.9485185185185,7.00407407407407,18.8974074074074,105.12425,16.0421296296296,9.85231481481481,22.2375,106.7816,19,12.6938271604938,25.3018518518519,95.8596,21.25,14.9444444444444,27.5388888888889,85.852,22.4333333333333,16.1111111111111,28.7222222222222,96.2538967163136,9.3896,16008.4757466732,0.832822433835024,2.5,"1","1"
"1408","NLA06608-1953","NLA06608-1953-2007-1",1,25,8,2007,47.09945654,-113.4075253,"MT","region_8","WMT",17,17010203,"natural",2.564082239,15.17081365,1190,12.5,2.67262463084551,8.362490243,2.13,0,835.8245322,84,0.6,9.173,10,226,15,1.507,2.91,147.8,2.13,"blue",NA,NA,325.974151486644,"NLA06608-1953",12,0,237,48.9982933333333,14.4337037037037,6.67185185185185,22.1533333333333,50.3385666666667,16.8337962962963,8.76342592592593,24.85,34.7500222222222,18.9302469135802,10.5530864197531,27.2518518518518,22.2631,20.7416666666667,11.9555555555556,29.4722222222222,19.177,19.4722222222222,10.6666666666667,28.2222222222222,86.0593261644599,12.4666666666667,160269.27648093,0.999911795050555,3,"1","0"
"1409","NLA06608-1958","NLA06608-1958-2007-1",1,27,8,2007,43.66297627,-122.4216059,"OR","region_10","WMT",17,17090001,"man-made",10.62111112,48.0457533,471.43,43.8,4.158771879382,1.750361848,4.63,0,853.8072188,80.7,0,0.668,0,18,10,2.893,0.98,54.33,1.31,"blue",NA,NA,80.3877493751332,"NLA06608-1958",42,0,239,27.6944666666667,14.4288888888889,6.38555555555556,22.4822222222222,20.5210833333333,16.2777777777778,7.90092592592593,24.6537037037037,18.9596888888889,17.8481481481481,9.31358024691358,26.3808641975309,13.6482666666667,19.4851851851852,10.7333333333333,28.2601851851852,14.6304,18.4888888888889,9.66666666666667,27.3611111111111,38.2096036741307,7.1164609053498,1951325.19980341,5.99843530445814,18,"0","0"
"1413","NLA06608-1975","NLA06608-1975-2007-1",1,8,8,2007,43.34114476,-95.12645329,"IA","region_7","TPL",10,10230003,"natural",23.59151035,65.34002305,425.51,32,3.79486629092101,3.396573599,2.46,0,360.4018082,3.2,54,4.981,5,739,18,8.968,5.83,463.8,2.26,"blue",NA,NA,15.2767585819278,"NLA06608-1975",24,0,220,109.025266666667,16.4185185185185,10.3059259259259,22.5277777777778,114.501083333333,18.9351851851852,12.687962962963,25.1736111111111,111.774111111111,21.4135802469136,15.1641975308642,27.6388888888889,107.221866666667,22.562037037037,16.3574074074074,28.7305555555556,128.591733333333,23.2407407407407,17.1037037037037,29.3222222222222,98.9672429476301,17.4495198902606,3317683.37503147,2.99988495098989,9,"1","1"
"1414","NLA06608-1985","NLA06608-1985-2007-1",1,21,7,2007,47.44868765,-116.7986927,"ID","region_10","WMT",17,17010303,"natural",124.898239,228.2143544,647.7,48.8,5.76049584846459,2.428401958,10.45,0,9584.043472,76.2,0.9,0.664,0,27,3,1.152,1.28,49.63,0.241,"blue",NA,NA,76.7348166694328,"NLA06608-1985",48,0,202,31.9142533333333,10.4574074074074,2.88851851851852,18.0255555555556,29.20365,12.3759259259259,4.44259259259259,20.2944444444444,25.7922888888889,14.6666666666667,6.33703703703704,22.9716049382716,23.1521,17.1111111111111,8.46111111111111,25.7444444444444,16.129,20.1555555555556,11.1666666666667,29.1666666666667,25.5038820523063,7.02832592592593,48789788.3055874,9.99971024752074,30,"0","0"
"1424","NLA06608-2027","NLA06608-2027-2007-1",1,20,6,2007,42.23979744,-105.6303731,"WY","region_8","WMT",10,10180011,"man-made",0.150139492,1.930960033,2339.29,5,1.40579139877636,40.31619797,1.13,0,6.766688312,16.6,0,3.952,29,551,49,2.805,8.12,93.7,9.21,"murky",NA,NA,45.0693433277368,"NLA06608-2027",4.5,0,171,33.8412666666667,4.60777777777778,-2.58814814814815,11.8103703703704,37.0099166666667,7.14398148148148,-0.341666666666667,14.6333333333333,38.5600222222222,9.12037037037037,1.38271604938272,16.8444444444444,41.7999333333333,11.5611111111111,3.48240740740741,19.6111111111111,36.4066666666667,14.2777777777778,5.75925925925926,22.7777777777778,15.236952377781,14.2,1853.96663280044,0.166631367803061,0.5,"0","0"
"1429","NLA06608-2049","NLA06608-2049-2007-1",1,17,9,2007,48.02025253,-115.0345388,"MT","region_8","WMT",17,17010213,"natural",0.820171474,6.594259876,1015,26,2.05403952516783,7.59453197,4.15,0,116.7839061,79.8,0.1,1.415,6,276,5,5.065,4.19,292.9,0.88,"blue",NA,NA,142.389621929231,"NLA06608-2049",22.5,0,260,47.33544,15.897037037037,7.87333333333333,23.8814814814815,38.2566333333333,17.5981481481481,9.31388888888889,25.8425925925926,27.2288,18.7333333333333,10.1771604938272,27.2549382716049,24.4348,17.9111111111111,9.30462962962963,26.4935185185185,29.1592,15.3777777777778,7.00925925925926,23.7537037037037,99.5886046703401,6.36425577381442,214464.777818626,3.82962203574493,11.5,"1","1"
"1464","NLA06608-2155","NLA06608-2155-2007-1",1,25,7,2007,41.627105,-85.02364851,"IN","region_5","UMW",4,4050001,"natural",0.530291392,3.69179663,309.84,17.7,1.43013010309632,3.999418784,2.5,0,3.202875347,7.1,18.5,1.464,7,644,1,36.48,7.9,486.9,2.43,"blue",NA,NA,6.03984035064254,"NLA06608-2155",17.5,0,206,80.16748,15.6011111111111,9.1462962962963,22.0577777777778,78.4352,17.7902777777778,11.2023148148148,24.3930555555556,70.1322222222222,20.5574074074074,13.808024691358,27.312962962963,78.9093333333333,21.9583333333333,15.3472222222222,28.5509259259259,80.9836666666667,22.1851851851852,15.6666666666667,28.6574074074074,94.4273339243359,7.80889476898026,125218.918023517,2.83076655360729,8.5,"1","1"
"1465","NLA06608-2162","NLA06608-2162-2007-1",1,9,7,2007,41.51134268,-71.57318015,"RI","region_1","NAP",1,1090005,"natural",0.569106241,2.994714326,36.33,10.2,1.1198343733024,1.377002681,2.48,0,5.180960239,59.8,4.1,3.744,21,295,21,6.282,4.52,61.52,0.846,"brown",NA,NA,9.10367847995538,"NLA06608-2162",9,0,190,116.071226666667,9.75074074074074,4.25407407407408,15.2551851851852,121.363316666667,12.5296296296296,6.88564814814815,18.1833333333333,104.865311111111,15.3358024691358,9.60061728395062,21.0777777777778,76.4413,18.1333333333333,12.2527777777778,24.0055555555556,80.2132,20.0166666666667,14.5111111111111,25.5055555555556,89.1680114151005,10.13375,28110.2943843361,0.666517670643701,2,"1","1"
"1466","NLA06608-2170","NLA06608-2170-2007-1",1,24,8,2007,47.30587695,-112.4310378,"MT","region_8","NPL",10,10030102,"natural",0.83230665,3.655937545,1388,2.8,1.13045207067085,2.009451518,NA,NA,8.157185989,0.6,2.3,3.96,6,5109,65,1806,74.59,10470,3.63,"green",NA,NA,9.80069784255599,"NLA06608-2170",2.75,0,236,49.0694133333333,14.3340740740741,6.58555555555556,22.0411111111111,50.5587,16.7185185185185,8.66712962962963,24.7162037037037,35.6841777777778,18.8456790123457,10.4858024691358,27.15,22.8346,20.6944444444444,11.9277777777778,29.4055555555556,19.2532,19.6111111111111,10.8,28.3666666666667,51.072486773346,14.1962962962963,61907.9897649756,0.249996431936201,0.75,"0","0"
